gene,ensembl,name,pc1_loading,pc2_loading,category
CASC1,ENSG00000118307,cancer susceptibility candidate 1 [Source:HGNC Symbol;Acc:HGNC:29599],0.004248062976668701,0.01678062089826386,neither
DCBLD1,ENSG00000164465,"discoidin, CUB and LCCL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21479]",0.011875315127810116,-0.0023593120448414918,neither
FAM3C,ENSG00000196937,family with sequence similarity 3 member C [Source:HGNC Symbol;Acc:HGNC:18664],0.012642978549368352,-0.014149124051512545,neither
PTS,ENSG00000150787,6-pyruvoyltetrahydropterin synthase [Source:HGNC Symbol;Acc:HGNC:9689],0.014864977305583999,-0.01203255891225338,neither
KANSL1L,ENSG00000144445,KAT8 regulatory NSL complex subunit 1 like [Source:HGNC Symbol;Acc:HGNC:26310],-0.01416400198056718,0.011527509075983189,neither
EZH2,ENSG00000106462,enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527],0.0043110346620380754,-0.0036660552655002824,neither
ADGRL2,ENSG00000117114,adhesion G protein-coupled receptor L2 [Source:HGNC Symbol;Acc:HGNC:18582],-0.006057104870835737,-0.005654152645032849,neither
LINC01422,ENSG00000223704,long intergenic non-protein coding RNA 1422 [Source:HGNC Symbol;Acc:HGNC:50728],-0.011040005238361576,0.011543251323881402,neither
THAP10,ENSG00000129028,THAP domain containing 10 [Source:HGNC Symbol;Acc:HGNC:23193],0.017403835217726326,-0.0023276725527858633,neither
ALOX5AP,ENSG00000132965,arachidonate 5-lipoxygenase-activating protein [Source:HGNC Symbol;Acc:HGNC:436],0.01408898849817011,0.0136441894970718,neither
RP11-467L13.7,ENSG00000276900,NA,-0.0019351043105156308,-0.015463000442374402,neither
AP003068.18,ENSG00000255200,NA,0.007652673042809439,-0.011406473540585674,neither
RANBP1,ENSG00000099901,RAN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9847],0.006987936966417529,-0.0066967591078277424,neither
PDK1,ENSG00000152256,"pyruvate dehydrogenase kinase, isozyme 1 [Source:HGNC Symbol;Acc:HGNC:8809]",-0.013054059459430334,-0.004093765543200479,neither
AF131215.3,ENSG00000254936,NA,-0.010262673291726355,0.003537758943518685,neither
GGN,ENSG00000179168,gametogenetin [Source:HGNC Symbol;Acc:HGNC:18869],0.009133784552422015,-0.012340367546269907,neither
AC017104.6,ENSG00000224376,NA,-0.0019621233605856166,-0.019889980139286147,neither
NIPAL4,ENSG00000172548,NIPA-like domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28018],-0.005097877562880052,-0.018254920384239932,neither
EHBP1,ENSG00000115504,EH domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29144],0.0089829674406507,-0.01825405774794951,neither
PDE6B,ENSG00000133256,phosphodiesterase 6B [Source:HGNC Symbol;Acc:HGNC:8786],-0.015023533986507819,0.004661681171497896,neither
ZNF257,ENSG00000197134,zinc finger protein 257 [Source:HGNC Symbol;Acc:HGNC:13498],-0.01112547663471902,0.004690875945084148,neither
RP11-88H9.2,ENSG00000231437,NA,0.015082458515218318,0.0123994013443076,neither
CNTN3,ENSG00000113805,contactin 3 [Source:HGNC Symbol;Acc:HGNC:2173],0.0075328909765015025,-0.019353679383404036,neither
ZDHHC8P1,ENSG00000133519,"zinc finger, DHHC-type containing 8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:26461]",0.01312133301416958,0.01463015412762156,neither
ERMN,ENSG00000136541,ermin [Source:HGNC Symbol;Acc:HGNC:29208],0.010560147287178879,0.008913384836194608,neither
FAM72D,ENSG00000215784,family with sequence similarity 72 member D [Source:HGNC Symbol;Acc:HGNC:33593],1.790288073590921e-4,-0.006589340936265571,neither
RNF141,ENSG00000110315,ring finger protein 141 [Source:HGNC Symbol;Acc:HGNC:21159],0.010162143320290135,0.01608437298905566,neither
GPR19,ENSG00000183150,G protein-coupled receptor 19 [Source:HGNC Symbol;Acc:HGNC:4473],-0.009174653847391126,0.016724626662601078,neither
LINC01016,ENSG00000249346,long intergenic non-protein coding RNA 1016 [Source:HGNC Symbol;Acc:HGNC:48991],0.010576808302076636,0.00885379611722551,neither
MRTO4,ENSG00000053372,"MRT4 homolog, ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:18477]",0.007871915065255435,-0.010013721442309454,neither
LINC01359,ENSG00000226891,long intergenic non-protein coding RNA 1359 [Source:HGNC Symbol;Acc:HGNC:50591],-0.015911793232195694,-0.0015271317206235254,neither
LRP11,ENSG00000120256,LDL receptor related protein 11 [Source:HGNC Symbol;Acc:HGNC:16936],0.01615523850402142,0.01020784257061223,neither
RP11-131M11.2,ENSG00000278997,NA,0.01398183025663521,0.0030175849724528724,neither
CCDC122,ENSG00000151773,coiled-coil domain containing 122 [Source:HGNC Symbol;Acc:HGNC:26478],0.012073430930435952,-0.016298109119601913,neither
RP11-893F2.5,ENSG00000249406,NA,0.015159971326024573,0.009180255487062111,neither
CNTNAP3P2,ENSG00000276386,contactin associated protein-like 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49589],-0.0065721754458764915,-0.015830627042532415,neither
GNPDA1,ENSG00000113552,glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417],-0.017464399308499926,-0.008924171587904327,neither
GPC6,ENSG00000183098,glypican 6 [Source:HGNC Symbol;Acc:HGNC:4454],-0.016849277861138757,4.2408048743453953e-4,neither
CERKL,ENSG00000188452,ceramide kinase like [Source:HGNC Symbol;Acc:HGNC:21699],0.004761720807541224,0.011803600500114595,neither
PYCARD,ENSG00000103490,PYD and CARD domain containing [Source:HGNC Symbol;Acc:HGNC:16608],-0.013079287407498245,0.004654262547058246,neither
RP11-93B14.4,ENSG00000223669,NA,0.006241913573967794,-0.020005392668182128,neither
TULP3,ENSG00000078246,tubby like protein 3 [Source:HGNC Symbol;Acc:HGNC:12425],0.01122488052079675,0.013138258682629987,neither
TBKBP1,ENSG00000198933,TBK1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:30140],0.0022118235034754873,0.016100495418944188,neither
RP11-67L3.5,ENSG00000242396,NA,-0.0021145316821066704,-0.020185624784178763,neither
SLC2A14,ENSG00000173262,"solute carrier family 2 (facilitated glucose transporter), member 14 [Source:HGNC Symbol;Acc:HGNC:18301]",-2.0816673172644685e-4,-0.01870028668144883,neither
TNS2,ENSG00000111077,tensin 2 [Source:HGNC Symbol;Acc:HGNC:19737],-0.014881971732840716,0.011914830173191471,neither
DLC1,ENSG00000164741,DLC1 Rho GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:2897],0.0034212124888858544,0.006880671889634225,neither
KCNK9,ENSG00000169427,"potassium channel, two pore domain subfamily K, member 9 [Source:HGNC Symbol;Acc:HGNC:6283]",0.0060690934906881934,-0.018211120819282046,neither
RP11-1016B18.1,ENSG00000257501,NA,0.007966130834509425,-0.01370651867731997,neither
EMX2,ENSG00000170370,empty spiracles homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3341],0.0037394695266392513,-0.020008739755443122,neither
NFATC1,ENSG00000131196,"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1 [Source:HGNC Symbol;Acc:HGNC:7775]",-0.017787669999989833,0.004703876270681673,neither
TRIOBP,ENSG00000100106,TRIO and F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:17009],0.017548409750346154,0.004891624165383462,neither
CDCP1,ENSG00000163814,CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357],0.00942169644864002,-0.015248395131037411,neither
ARHGEF40,ENSG00000165801,Rho guanine nucleotide exchange factor 40 [Source:HGNC Symbol;Acc:HGNC:25516],0.010224970132752226,-0.017132381498544253,neither
ARRB1,ENSG00000137486,"arrestin, beta 1 [Source:HGNC Symbol;Acc:HGNC:711]",-0.013647166144655366,-0.009104308838524349,neither
MT-TQ,ENSG00000210107,mitochondrially encoded tRNA glutamine [Source:HGNC Symbol;Acc:HGNC:7495],-0.01443786985295577,0.008732608369170123,neither
KLF7,ENSG00000118263,Kruppel-like factor 7 (ubiquitous) [Source:HGNC Symbol;Acc:HGNC:6350],0.014293562799659466,-0.00914283873300075,neither
CHEK2,ENSG00000183765,checkpoint kinase 2 [Source:HGNC Symbol;Acc:HGNC:16627],-0.0012849706910010195,-0.0066590903138692235,neither
KLHL15,ENSG00000174010,kelch like family member 15 [Source:HGNC Symbol;Acc:HGNC:29347],-0.010612077546490711,-0.019065449962385465,neither
SQLE,ENSG00000104549,squalene epoxidase [Source:HGNC Symbol;Acc:HGNC:11279],-0.01576219201408062,-0.010048377105017273,neither
TIMELESS,ENSG00000111602,timeless circadian clock [Source:HGNC Symbol;Acc:HGNC:11813],-6.323162925362529e-4,-0.003357994521091543,neither
C20orf197,ENSG00000176659,chromosome 20 open reading frame 197 [Source:HGNC Symbol;Acc:HGNC:26601],0.01404571949779019,0.004746819246537256,neither
CENPQ,ENSG00000031691,centromere protein Q [Source:HGNC Symbol;Acc:HGNC:21347],0.0026063760163830465,-0.006039434672377669,neither
RP11-295D4.3,ENSG00000280063,NA,-0.01365156499902775,0.00233531124440993,neither
JADE1,ENSG00000077684,jade family PHD finger 1 [Source:HGNC Symbol;Acc:HGNC:30027],-0.006187325580576,0.001581686526131571,neither
TMPRSS11E,ENSG00000087128,"transmembrane protease, serine 11E [Source:HGNC Symbol;Acc:HGNC:24465]",-0.0026977072120215667,-0.01995223871494591,neither
POLE3,ENSG00000148229,"polymerase (DNA directed), epsilon 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:13546]",0.0075216507900960974,-0.01330799168834277,neither
CHAC2,ENSG00000143942,"ChaC, cation transport regulator homolog 2 (E. coli) [Source:HGNC Symbol;Acc:HGNC:32363]",0.005755254449621055,-0.014585223438402193,neither
ST6GALNAC4,ENSG00000136840,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:17846]",0.009857804623660461,-0.01488806725442763,neither
LYAR,ENSG00000145220,Ly1 antibody reactive [Source:HGNC Symbol;Acc:HGNC:26021],-0.006391886972810522,-0.012213823747213647,neither
AC092066.1,ENSG00000279095,NA,0.01750833151230871,-0.0066556258504698335,neither
PRELID2,ENSG00000186314,PRELI domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28306],-0.009356965893088822,-0.004117640904344207,neither
RNF207,ENSG00000158286,ring finger protein 207 [Source:HGNC Symbol;Acc:HGNC:32947],-0.007356004535254839,0.015351939975801017,neither
ATP8B1,ENSG00000081923,"ATPase, aminophospholipid transporter, class I, type 8B, member 1 [Source:HGNC Symbol;Acc:HGNC:3706]",0.007621006993769978,0.015471335069140398,neither
ZDHHC18,ENSG00000204160,"zinc finger, DHHC-type containing 18 [Source:HGNC Symbol;Acc:HGNC:20712]",0.014860778497410663,-0.014871136799278355,neither
BMPR1B,ENSG00000138696,bone morphogenetic protein receptor type IB [Source:HGNC Symbol;Acc:HGNC:1077],-0.004471647560126059,-0.019628378924546247,neither
NT5DC2,ENSG00000168268,5'-nucleotidase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25717],0.013461560631400658,0.008685686831666616,neither
LINC01310,ENSG00000205632,long intergenic non-protein coding RNA 1310 [Source:HGNC Symbol;Acc:HGNC:50501],0.004750791492599166,-0.017328523865894764,neither
ZNF280B,ENSG00000275004,zinc finger protein 280B [Source:HGNC Symbol;Acc:HGNC:23022],-0.01734408759645815,0.007841993149454354,neither
ATG2A,ENSG00000110046,autophagy related 2A [Source:HGNC Symbol;Acc:HGNC:29028],-0.009445487003937549,-0.005681311676073959,neither
WDR27,ENSG00000184465,WD repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:21248],-0.008630434416305434,0.0039328230132810145,neither
KRBA1,ENSG00000133619,KRAB-A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22228],-0.012829777330196088,0.01678532260637748,neither
RP11-538I12.3,ENSG00000260922,NA,0.009092439196607448,-0.016435956755059503,neither
SLC16A4,ENSG00000168679,solute carrier family 16 member 4 [Source:HGNC Symbol;Acc:HGNC:10925],0.00763805986428139,-0.002551036867765147,neither
CUZD1,ENSG00000138161,CUB and zona pellucida-like domains 1 [Source:HGNC Symbol;Acc:HGNC:17937],0.01114478289106535,0.009846941693571006,neither
CPLX1,ENSG00000168993,complexin 1 [Source:HGNC Symbol;Acc:HGNC:2309],3.8355678110978727e-4,0.012523124804938548,neither
TMEM229A,ENSG00000234224,transmembrane protein 229A [Source:HGNC Symbol;Acc:HGNC:37279],-0.0012379112563617306,-0.020048703592337958,neither
MGAT1,ENSG00000131446,"mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7044]",-0.014480194208506611,-0.008830216707879469,neither
LINC01003,ENSG00000261455,long intergenic non-protein coding RNA 1003 [Source:HGNC Symbol;Acc:HGNC:48957],-0.014753457513676982,-0.014786031093342377,neither
RERE,ENSG00000142599,arginine-glutamic acid dipeptide (RE) repeats [Source:HGNC Symbol;Acc:HGNC:9965],-0.015803646751864606,-0.008793395411884161,neither
RP5-956O18.3,ENSG00000224407,NA,0.013474751582480097,0.008106112199524432,neither
LINC00304,ENSG00000180422,long intergenic non-protein coding RNA 304 [Source:HGNC Symbol;Acc:HGNC:26713],0.005645267987167248,0.0148843026184079,neither
NT5DC3,ENSG00000111696,5'-nucleotidase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30826],-0.015898668454069145,-0.006680027065404392,neither
RP3-510D11.2,ENSG00000234546,NA,0.00869623407093612,0.016695539321642174,neither
GNPNAT1,ENSG00000100522,glucosamine-phosphate N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:19980],0.01653990152567322,-0.007728996770829077,neither
NEURL2,ENSG00000124257,neuralized E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16156],-0.016533557845964705,0.0027860703727000612,neither
PTPRS,ENSG00000105426,"protein tyrosine phosphatase, receptor type, S [Source:HGNC Symbol;Acc:HGNC:9681]",0.0109236031472649,-0.0020841558591921383,neither
ARHGAP19,ENSG00000213390,Rho GTPase activating protein 19 [Source:HGNC Symbol;Acc:HGNC:23724],-0.008825638479630055,-0.016770677311355047,neither
PLXNB3,ENSG00000198753,plexin B3 [Source:HGNC Symbol;Acc:HGNC:9105],-0.010039891568308179,-0.01212975878881144,neither
SHC1,ENSG00000160691,SHC (Src homology 2 domain containing) transforming protein 1 [Source:HGNC Symbol;Acc:HGNC:10840],0.016580740614523495,-0.012223357309484293,neither
PHF10,ENSG00000130024,PHD finger protein 10 [Source:HGNC Symbol;Acc:HGNC:18250],-0.006120522065284675,-0.017516468994745897,neither
WFS1,ENSG00000109501,Wolfram syndrome 1 (wolframin) [Source:HGNC Symbol;Acc:HGNC:12762],-0.009224499054659167,-0.013812578998450755,neither
TATDN2P3,ENSG00000235205,TatD DNase domain containing 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39256],0.016763077955524657,-0.007980852693525666,neither
CBR3,ENSG00000159231,carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549],-0.0015880501769570956,-0.015826031666976787,neither
MUC1,ENSG00000185499,"mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]",0.006397480770225952,0.010547591279315337,neither
MTFMT,ENSG00000103707,mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:HGNC:29666],-0.00984639344836495,-0.020059509384915738,neither
DPYSL4,ENSG00000151640,dihydropyrimidinase like 4 [Source:HGNC Symbol;Acc:HGNC:3016],0.012760023094403078,0.01268578727622222,neither
CH17-437K3.1,ENSG00000227082,NA,0.01638581461889613,0.011010895996381165,neither
YPEL5,ENSG00000119801,yippee like 5 [Source:HGNC Symbol;Acc:HGNC:18329],0.011747019074432026,0.00601256470955055,neither
LINC01013,ENSG00000228495,long intergenic non-protein coding RNA 1013 [Source:HGNC Symbol;Acc:HGNC:48987],-0.01756564395502934,-0.0018726884831759996,neither
BEND7,ENSG00000165626,BEN domain containing 7 [Source:HGNC Symbol;Acc:HGNC:23514],0.01002498706249812,0.013769965021754215,neither
TPH1,ENSG00000129167,tryptophan hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:12008],-3.4876989962921647e-4,-0.01672948490291453,neither
WDR66,ENSG00000158023,WD repeat domain 66 [Source:HGNC Symbol;Acc:HGNC:28506],0.016395233691094007,0.005484268079785637,neither
AJAP1,ENSG00000196581,adherens junctions associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30801],0.011094378617375725,-0.015255727449889315,neither
NEMP1,ENSG00000166881,nuclear envelope integral membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29001],-0.004425054220674942,-6.726389915921901e-4,neither
SH3BP2,ENSG00000087266,SH3-domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:10825],-0.01782076233426951,0.010147362323584931,neither
MSH5,ENSG00000204410,mutS homolog 5 [Source:HGNC Symbol;Acc:HGNC:7328],-0.011459352985428215,0.007289915629744992,neither
B4GALT2,ENSG00000117411,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:925]",0.015041787336598915,0.006013267868212243,neither
TMEM217,ENSG00000172738,transmembrane protein 217 [Source:HGNC Symbol;Acc:HGNC:21238],0.0020767952010577137,-0.017878057782770036,neither
ST14,ENSG00000149418,suppression of tumorigenicity 14 [Source:HGNC Symbol;Acc:HGNC:11344],0.005550767654588996,-0.019444314952973114,neither
AC093110.3,ENSG00000238018,NA,-0.01402470853585985,0.00585947017513539,neither
CYTH4,ENSG00000100055,cytohesin 4 [Source:HGNC Symbol;Acc:HGNC:9505],0.00273126641365161,-0.018848608228443718,neither
NACAD,ENSG00000136274,NAC alpha domain containing [Source:HGNC Symbol;Acc:HGNC:22196],0.015641096405361318,0.011735525838755837,neither
PRRG1,ENSG00000130962,proline rich Gla (G-carboxyglutamic acid) 1 [Source:HGNC Symbol;Acc:HGNC:9469],0.012376254293179111,-0.015411955251988822,neither
FANCL,ENSG00000115392,Fanconi anemia complementation group L [Source:HGNC Symbol;Acc:HGNC:20748],-0.017188666802017492,-0.002432101507646482,neither
CLDN10-AS1,ENSG00000223392,CLDN10 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39907],-0.007614104283825698,-0.014313699579166955,neither
RP11-76C10.6,ENSG00000280002,NA,0.007644593111359488,-0.010554690242525807,neither
TECTA,ENSG00000109927,tectorin alpha [Source:HGNC Symbol;Acc:HGNC:11720],-0.017495004613385327,0.002364108583199798,neither
ARID5B,ENSG00000150347,AT-rich interaction domain 5B [Source:HGNC Symbol;Acc:HGNC:17362],-0.015156095687382763,0.0088717981607871,neither
SPECC1,ENSG00000128487,sperm antigen with calponin homology and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:30615],0.012540922864716463,-0.015825924008050316,neither
LRRK2,ENSG00000188906,leucine-rich repeat kinase 2 [Source:HGNC Symbol;Acc:HGNC:18618],-0.010354733048930679,-0.011916872032369054,neither
CYS1,ENSG00000205795,cystin 1 [Source:HGNC Symbol;Acc:HGNC:18525],0.01669304403332669,0.004204266285631774,neither
RELB,ENSG00000104856,v-rel avian reticuloendotheliosis viral oncogene homolog B [Source:HGNC Symbol;Acc:HGNC:9956],0.008713402079701756,-0.011711748082810221,neither
HOXA6,ENSG00000106006,homeobox A6 [Source:HGNC Symbol;Acc:HGNC:5107],-0.010234412217308144,0.007470735903610292,neither
CENPN,ENSG00000166451,centromere protein N [Source:HGNC Symbol;Acc:HGNC:30873],0.0043800927661392895,-0.012425360530289482,neither
RP11-385D13.1,ENSG00000251537,NA,0.015326227488097812,0.010298102023247024,neither
MUC20P1,ENSG00000224769,"mucin 20, cell surface associated pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51921]",0.009793561848742303,-0.003157021270146625,neither
KIAA0232,ENSG00000170871,KIAA0232 [Source:HGNC Symbol;Acc:HGNC:28992],-0.007436046987043979,-0.010324050707065128,neither
PSD3,ENSG00000156011,pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093],-0.012536584592987036,0.011652363074643554,neither
GPR26,ENSG00000154478,G protein-coupled receptor 26 [Source:HGNC Symbol;Acc:HGNC:4481],0.009712408460028285,0.004471397518944136,neither
JPH1,ENSG00000104369,junctophilin 1 [Source:HGNC Symbol;Acc:HGNC:14201],0.006079534861825262,-0.00911387115138975,neither
ING2,ENSG00000168556,inhibitor of growth family member 2 [Source:HGNC Symbol;Acc:HGNC:6063],0.014082280399656567,-0.014467368108290395,neither
RP5-858L17.1,ENSG00000276649,NA,-0.01674586011181834,-0.00471564648964008,neither
